SaleID,price
200270,9639.558374850545
200271,2945.1460362693815
200272,4527.8259711021965
200273,16903.835532059755
200274,495.70819855531624
200275,14892.034892150066
200276,1707.9435924287195
200277,3064.812071434284
200278,1872.3288054288018
200279,9415.831742081093
200280,2543.7478296199083
200281,708.5726303519903
200282,13078.165219943232
200283,6157.910013496288
200284,448.7042146126961
200285,5525.954983292908
200286,2572.1115406608906
200287,12097.086780436322
200288,12783.536949423738
200289,3256.7618814876996
200290,7345.29686418251
200291,10802.142180432882
200292,3052.838087850794
200293,8727.369347658741
200294,6471.038914926292
200295,1587.681674635509
200296,2719.2200604180757
200297,7725.169321746204
200298,1346.4269785330953
200299,4599.390993913743
200300,5011.401710080736
200301,5340.238794199004
200302,1665.70206065837
200303,7248.317893965745
200304,2401.2946724544636
200305,3801.801318335427
200306,1766.2016075372735
200307,14748.351601665092
200308,1527.9440686550593
200309,1274.2933150424772
200310,986.6376445480582
200311,1229.0130484561198
200312,10726.894819592977
200313,1762.039778361157
200314,5179.756785444377
200315,1196.7469573866283
200316,37253.32980794841
200317,2641.494602396401
200318,513.4097036923675
200319,10112.78067176962
200320,3530.7327736935986
200321,30446.014370882483
200322,19289.389426954087
200323,1496.1831169349261
200324,24979.430068105532
200325,5375.839921305627
200326,2347.502520890569
200327,21355.61163602725
200328,908.4676416589591
200329,8047.918788215586
200330,1992.6796155615511
200331,1507.2148207091257
200332,11819.303479987315
200333,1163.5571152622306
200334,487.0459027791345
200335,1466.2053183165085
200336,1530.2414808944745
200337,1103.542505150529
200338,1907.421753244499
200339,13262.062168363707
200340,28958.13798035367
200341,3005.094941260964
200342,5749.308182894943
200343,1895.6462977179426
200344,4918.372248841893
200345,7093.910289801558
200346,1209.0232582642557
200347,11740.069845786646
200348,10091.411210418408
200349,739.7587093448183
200350,11623.035769269547
200351,2414.9254982903994
200352,628.7325262335603
200353,1337.4175820521832
200354,3755.6508414997684
200355,757.3631224521721
200356,4424.831789111109
200357,1568.2490735858169
200358,2991.4214881688554
200359,8572.91058815884
200360,15564.648020580751
200361,1717.5783644290873
200362,2241.8799086177687
200363,1649.2151889082288
200364,6453.613374187308
200365,9061.781177580962
200366,942.2897401679473
200367,7370.38801599929
200368,6789.338836989951
200369,5421.158264596903
200370,963.8232765548897
200371,11013.685613389836
200372,1457.4462012815336
200373,1145.2274915368116
200374,997.1291808559121
200375,1237.1070370625232
200376,2526.81940070766
200377,1960.6272574057175
200378,1453.918024525611
200379,1662.6818839504772
200380,840.1203946705518
200381,3546.0314168733044
200382,33390.842817705925
200383,2008.6948036391523
200384,2560.64864731705
200385,901.0808240253992
200386,1226.2111505456664
200387,3865.1590043050664
200388,7614.919966143261
200389,7555.982000826301
200390,352.28052255385285
200391,4054.594215746904
200392,1232.2898398810214
200393,2794.1464586576194
200394,3623.4075221020826
200395,196.05705643791543
200396,3064.3682817756253
200397,1066.5129470286597
200398,2179.9208350318963
200399,777.8509469211673
200400,2031.781041433063
200401,5143.578617871166
200402,1560.1792714166954
200403,3372.8543869606674
200404,638.617920072164
200405,663.9205717877481
200406,2531.0610108284336
200407,1493.8182103980735
200408,6896.070341414867
200409,13299.931984130035
200410,10011.728144828387
200411,1434.7040345845778
200412,19804.87672880901
200413,11147.922231422519
200414,4651.69181094359
200415,9003.652212289391
200416,8151.771854535692
200417,1899.4400716893963
200418,1134.7160750073995
200419,18349.669229217514
200420,18749.142019484934
200421,1442.3917814624006
200422,1460.9199364023066
200423,1103.7289099101515
200424,53141.10832644747
200425,8676.518679090677
200426,3635.7663547169095
200427,18271.898554637897
200428,1653.9986625144202
200429,5190.693370060207
200430,2997.710801105847
200431,2717.2678717121844
200432,4303.967034016725
200433,15759.9619971127
200434,618.5472969376744
200435,5340.132581630787
200436,10385.777436258808
200437,804.6868189999725
200438,242.91755271738936
200439,1203.5124746364872
200440,1424.2400015677727
200441,1017.0758261730718
200442,1407.0706286506759
200443,6153.677431089073
200444,1351.7198616473615
200445,2954.5002175180816
200446,4012.802587530814
200447,7103.483162806382
200448,14044.45210128892
200449,1103.740701127269
200450,3022.411528240945
200451,1128.913771259141
200452,2967.070394291234
200453,3312.654604925416
200454,1877.7376951314347
200455,8786.82700289062
200456,1248.2564059435826
200457,1239.0068695265136
200458,635.8670346177354
200459,4634.46916150106
200460,3051.4435468736165
200461,3936.768696042559
200462,6654.85067075604
200463,8748.42736239389
200464,1257.273000702951
200465,8690.032012562622
200466,2192.518383914291
200467,2830.452348742407
200468,2379.8225383128274
200469,240.0720291170253
200470,9253.102490271103
200471,461.6770756098059
200472,8271.62368040622
200473,51924.49718375125
200474,1631.767203983972
200475,3663.195396288464
200476,12412.270161081002
200477,5268.326915938163
200478,5134.830951980856
200479,1200.6070784718104
200480,6099.0151679644805
200481,1699.3953277910223
200482,1325.8714867272715
200483,2691.147841662005
200484,2164.530819249
200485,4859.7278426571465
200486,5214.992177978893
200487,9341.219203306198
200488,1102.2193144182788
200489,5656.984559889929
200490,8545.823019909629
200491,8680.964978247783
200492,18535.05512381669
200493,107.64990371316401
200494,2653.182124781963
200495,5677.563110687194
200496,418.4774420887992
200497,427.99475350145167
200498,17292.947331215684
200499,683.4814413526314
200500,5881.323088680363
200501,4045.1396190861115
200502,1907.215047517116
200503,627.7845298690402
200504,2687.378877470416
200505,6139.510322231949
200506,168.7945528731184
200507,3495.531991693588
200508,2240.542240746242
200509,1479.3904777149585
200510,7929.11489899834
200511,9663.803402036985
200512,25323.580132394116
200513,14789.334673642214
200514,12277.762765940013
200515,664.8909276424486
200516,22146.97662620128
200517,8406.64978043967
200518,2383.1531589274855
200519,14862.733753876415
200520,1760.8557094141192
200521,24580.874079573096
200522,164.9478716932709
200523,4166.327610299347
200524,8923.682658799022
200525,454.772512818737
200526,269.9160864020341
200527,6002.309593453198
200528,3507.720241318635
200529,686.2329976898809
200530,7486.417634423462
200531,15428.267409428627
200532,1821.6197297610581
200533,19846.585533580677
200534,1225.1122969964028
200535,312.7803309673358
200536,1055.0193450143342
200537,904.7153860219462
200538,4091.250863688414
200539,6871.76086270515
200540,2535.6097336680696
200541,2516.9139602942696
200542,2603.0083127302923
200543,4737.215386303485
200544,523.3491305412031
200545,3641.5552953590873
200546,7167.798581625993
200547,4387.03148958834
200548,3855.713433699112
200549,14027.80762270087
200550,12670.760697613267
200551,387.7366541103586
200552,11761.73371595681
200553,204.65421889073082
200554,12061.660269298185
200555,2767.3450200736133
200556,4095.1023589855586
200557,12798.144044362525
200558,6268.386971178118
200559,1366.787509869971
200560,2616.143407250812
200561,4234.953172698038
200562,19916.805091726827
200563,5639.845892742463
200564,9472.584641565987
200565,25961.91207436325
200566,8954.904530626332
200567,2043.4762075699325
200568,8335.172996129559
200569,259.21742221939746
200570,1870.39161473402
200571,3828.58442509407
200572,10846.509101047053
200573,16677.84478620595
200574,920.4066631040685
200575,1280.0746202427
200576,922.1173207097295
200577,792.9587553452333
200578,21252.6636751764
200579,223.41943936493254
200580,5519.659997165235
200581,1581.1386181835028
200582,6305.1320362531505
200583,971.6037701262803
200584,17320.340465149806
200585,7972.113223700606
200586,4734.832502673891
200587,1483.259988126521
200588,4034.876037938576
200589,2461.1724597699267
200590,234.74521419575046
200591,10036.744017325582
200592,3997.170410237317
200593,10228.048256066759
200594,9068.40954803705
200595,598.1063756174642
200596,4640.268223129304
200597,23179.0982668082
200598,11265.459981122636
200599,3902.733567598565
200600,7099.5895438633925
200601,8487.915847691951
200602,9894.277304166855
200603,25245.518995777053
200604,10952.147294197213
200605,1397.188013306402
200606,4086.4627164836115
200607,7546.019384260679
200608,8914.044775139053
200609,810.1446094645793
200610,7624.865574617628
200611,13663.676045336995
200612,9446.965622869098
200613,939.8381993088335
200614,662.3988377077833
200615,854.6826092450567
200616,2702.591424450644
200617,1892.4481153008076
200618,4238.416597602955
200619,285.4095422169525
200620,2305.590362168681
200621,10672.92443234749
200622,4921.555799940099
200623,19003.99909203544
200624,1167.7402360957785
200625,875.1843799764736
200626,2503.807647763473
200627,6996.159273759475
200628,6914.778100718514
200629,7677.4734246332355
200630,2176.2125675048255
200631,12748.024007441925
200632,1497.0074097602949
200633,4520.909552185954
200634,2068.2096383658113
200635,4809.010860527389
200636,17600.816402377022
200637,16863.014328749494
200638,1507.8368195815797
200639,1884.2266876370204
200640,1278.5086103025499
200641,2647.459501769422
200642,919.6054770988314
200643,6476.772055139038
200644,22177.70054926889
200645,2767.6575215884172
200646,7247.327065491387
200647,9800.52164614845
200648,83.09817722832246
200649,6241.8299815065675
200650,5693.360024741702
200651,5291.1218012323925
200652,515.2168354315144
200653,6287.1437868993235
200654,2918.5299921648466
200655,14253.759406327516
200656,1603.8266164853537
200657,4995.080271159761
200658,7825.726489884661
200659,3364.678011558466
200660,6526.842363075767
200661,8934.242553755177
200662,2085.945552053692
200663,1614.663629605926
200664,1759.3080710917814
200665,5566.487513080019
200666,1857.9543773571054
200667,12528.873299083312
200668,21476.73609373354
200669,1468.1834428603374
200670,8182.3611489308305
200671,1314.2463958241824
200672,1325.8047566991665
200673,14219.681302868648
200674,5440.933601712477
200675,5868.64348359862
200676,5431.880274257225
200677,9143.632823157526
200678,2044.0642438534167
200679,1965.5614429358122
200680,6843.370616815324
200681,2871.379508075116
200682,3044.054707573666
200683,-18.44264059326291
200684,342.8294958133398
200685,1121.667700163584
200686,3037.8472378595466
200687,3134.3515556258603
200688,811.991662824714
200689,10942.924701278032
200690,1690.3098840954126
200691,2954.980855258193
200692,3685.600830736276
200693,6562.949058848857
200694,274.6330600408372
200695,358.3050127337052
200696,6568.714501321694
200697,3659.7815111758455
200698,28945.549793582624
200699,596.34141904127
200700,1724.1223565046625
200701,6812.809585565289
200702,784.3341105260704
200703,7116.079014070552
200704,654.8679709234576
200705,1134.6117266715075
200706,4128.208839884659
200707,1811.7153553400735
200708,756.4954880660264
200709,2327.8164728420857
200710,581.4440352367849
200711,5409.851225410868
200712,12323.894576378258
200713,11167.066248085168
200714,1916.298051741811
200715,33548.62984078089
200716,1508.5106808410974
200717,1427.0209100114607
200718,5405.661053762837
200719,3790.165996390085
200720,2777.4863123875107
200721,1870.033560788349
200722,2414.975297301148
200723,3963.3927290288734
200724,849.0279199757705
200725,3327.424158793467
200726,298.06275043318897
200727,264.49191220247286
200728,3751.017055884087
200729,4149.973624781821
200730,1745.557624190325
200731,4593.686079501207
200732,871.5817292255001
200733,6467.569957803843
200734,2268.31769873187
200735,978.5058902756796
200736,15470.943539656111
200737,8609.837777314555
200738,1703.3947010029951
200739,454.9277970112528
200740,6453.0298363251295
200741,2500.3356170182196
200742,7349.2956139857
200743,7245.534199999855
200744,2623.6321220241052
200745,3991.268134202619
200746,1153.7766385299155
200747,1211.5614772715826
200748,37857.63835022361
200749,780.1282695716399
200750,12734.03003074381
200751,5928.969862261927
200752,2949.736106100161
200753,4677.684449777302
200754,2690.678733283519
200755,2952.231303826594
200756,4650.541737491731
200757,3487.9473573587384
200758,1923.6099946184063
200759,1005.0780100814824
200760,17266.975975864436
200761,4539.345209942521
200762,3099.6508351375896
200763,2543.9893689635946
200764,814.5765688318344
200765,14005.004204885323
200766,1257.1578434876815
200767,1023.7015177311415
200768,1131.4087214843207
200769,14399.66977757776
200770,305.42740695208033
200771,4517.112947819744
200772,2254.4010565906465
200773,4919.12293330898
200774,13356.537084955624
200775,2687.253549200316
200776,2793.5722645763917
200777,3802.8236954075865
200778,1968.185684482537
200779,3896.2167428907123
200780,833.4243273837494
200781,4945.9593974193685
200782,617.6472251653975
200783,41623.36247633218
200784,1292.2828650455838
200785,1674.4426435987589
200786,5237.136815395497
200787,3761.130950257828
200788,9378.659151323689
200789,753.5770538894604
200790,3154.1646875926053
200791,4936.820417944824
200792,2969.589705802743
200793,5562.182991935729
200794,22520.922794752973
200795,3886.4160394080886
200796,192.88086919414937
200797,4607.735895534333
200798,4798.925551694974
200799,21105.657359259094
200800,1963.1968986444763
200801,433.9529973538598
200802,189.73904961621633
200803,2520.5224178094454
200804,3791.071734597588
200805,8243.663083940104
200806,5393.543712288365
200807,519.527489673013
200808,3165.8833454484156
200809,1918.9155681189409
200810,2862.4063755667485
200811,803.6950103817921
200812,4339.079483567302
200813,21844.101887468794
200814,1163.2034193905306
200815,1433.8195293225021
200816,11369.280312413284
200817,1223.939457657309
200818,6648.234373567906
200819,6028.907518843391
200820,785.349789264543
200821,5014.210256451329
200822,7156.774547024732
200823,3592.3861117526862
200824,708.4832558368688
200825,13063.537276109786
200826,2864.0654905258134
200827,3054.9904984585637
200828,11160.400370055286
200829,11994.941214051605
200830,7290.92074380698
200831,4131.9416885601295
200832,5872.410231919035
200833,1254.1708099257962
200834,1650.776874364832
200835,1753.3263054461117
200836,2078.175522467554
200837,3635.2390412612294
200838,1410.4009803589183
200839,5224.864644726536
200840,3782.2331130704943
200841,6392.478501617377
200842,3311.412209652699
200843,3900.6545813815724
200844,7945.863599311047
200845,626.7896105797537
200846,5564.815877927485
200847,3342.4765411005837
200848,876.4445878907691
200849,14156.820949070634
200850,937.9338702562316
200851,9147.317130857671
200852,1388.7947198240213
200853,6730.182738669255
200854,13587.452353426448
200855,3935.999446368831
200856,3903.15668168775
200857,942.7289916358491
200858,18371.06152056673
200859,2252.693939062824
200860,7241.204923643971
200861,1721.63023516959
200862,13321.812308878121
200863,2728.2837889886096
200864,912.5588665017556
200865,26775.61282357287
200866,7564.132155980869
200867,4434.983501909083
200868,2518.591777452965
200869,763.6153129551144
200870,12735.83908180028
200871,2205.948331826048
200872,11056.11836845077
200873,739.9151403894575
200874,1847.978937210579
200875,3345.549258723232
200876,5328.5382192678235
200877,3145.3510419013974
200878,9024.811460116442
200879,536.8720917264095
200880,281.51720017753235
200881,406.5600240866913
200882,8155.2356631304265
200883,7449.513875796629
200884,1353.4637937569157
200885,2221.2094835669823
200886,7032.098160850179
200887,1385.0791739654762
200888,1260.5960081139342
200889,2733.8980263415597
200890,1497.7375528655925
200891,893.2965386142198
200892,7281.876727454561
200893,1478.1836114409484
200894,850.629636600434
200895,6112.70229701308
200896,4383.143724637344
200897,1875.8462464310317
200898,13675.239429374644
200899,4269.721928010256
200900,7369.291371911624
200901,3937.9184427608902
200902,17728.78306964709
200903,338.4834713688156
200904,1341.3958938667104
200905,2004.8207508711844
200906,10330.134091286376
200907,1231.0850573782197
200908,647.4456768161241
200909,237.50317118796767
200910,1786.6980429444675
200911,854.8064400489425
200912,3981.6576438029015
200913,5533.037186529147
200914,4962.458215068158
200915,3565.5352873586166
200916,1553.8522824381967
200917,14659.461652040798
200918,787.6249286228681
200919,3795.9109393809267
200920,1182.0946164404172
200921,5704.742690280138
200922,695.7910696615536
200923,14998.992421790774
200924,1282.5387247965512
200925,8646.210541366865
200926,550.2887095382184
200927,304.57209997477673
200928,5309.648697097722
200929,827.1750591536161
200930,12935.584422289103
200931,2228.145764098428
200932,961.7459413609116
200933,18548.074491791565
200934,6821.686188173446
200935,2285.3810835219224
200936,8620.42222015363
200937,29151.283624215557
200938,13077.272625318768
200939,4228.935414894892
200940,2695.19637005419
200941,425.4160439147135
200942,839.0538310170521
200943,1868.354279335194
200944,18459.48861313466
200945,1684.5034910757772
200946,1299.0467631241718
200947,816.6449078013438
200948,6977.292480462238
200949,17608.77231191213
200950,5201.1931819817455
200951,7805.749290210721
200952,12473.635251656315
200953,2118.8893902776153
200954,1338.5744160127965
200955,18986.230673361933
200956,4689.121654794682
200957,2735.907848941677
200958,1318.9702006428588
200959,1018.1829028815923
200960,3642.0881108829744
200961,5389.38953576152
200962,8732.45425758308
200963,1056.2272278960947
200964,2421.13636170472
200965,5527.566957222896
200966,3100.775734086461
200967,4387.299260270278
200968,4105.826632515442
200969,3408.9048151477814
200970,13438.030091421828
200971,1313.3512947777535
200972,4285.9903599469
200973,10941.932065568595
200974,17185.251598405775
200975,3557.5446580885573
200976,30091.214318985058
200977,12458.920385290388
200978,2216.9309122355835
200979,623.2345313579499
200980,10443.064219440554
200981,1992.9872301406385
200982,5873.519891783858
200983,972.9513230886639
200984,644.1636752032488
200985,25996.978411105818
200986,14066.714568656513
200987,1106.8294889161773
200988,344.77086112572374
200989,1203.2751914620314
200990,635.8250047249915
200991,1293.554403058639
200992,3339.642106233997
200993,340.5420494420135
200994,2842.2490142940615
200995,1565.1502205452903
200996,7880.272882699979
200997,24.281472118462073
200998,1446.8497714412604
200999,8803.18807570709
201000,4967.687093766484
201001,8484.473776370898
201002,17802.517752002175
201003,15741.078342820381
201004,377.80275016391056
201005,648.688456504475
201006,5106.248404016336
201007,1519.4290252668238
201008,6515.567933149636
201009,5144.422473722612
201010,7703.240289875769
201011,12444.500961259415
201012,3882.297760123486
201013,11448.56640623451
201014,2408.188191026651
201015,6169.282738118662
201016,1446.4519685153448
201017,3096.272702904742
201018,2494.749101613776
201019,12521.978119383572
201020,7157.175544298014
201021,1818.544343158132
201022,7294.4214358261
201023,30661.221563248633
201024,6103.0771124773655
201025,2527.857466785383
201026,5087.914398874149
201027,3593.5219421174306
201028,3725.6433109548543
201029,1584.9280909617719
201030,6330.169081846242
201031,15040.734146395447
201032,991.2420222528941
201033,9123.209384274789
201034,202.01438700344073
201035,4619.726484199645
201036,1273.3791163810365
201037,1821.6450029628522
201038,1303.2856324035702
201039,4211.655694016648
201040,1421.8672041212094
201041,353.05726048414624
201042,3249.699959053918
201043,938.698756669856
201044,6657.554998748006
201045,3951.6116557450896
201046,2251.3432559142293
201047,787.9307647877954
201048,8355.353290632811
201049,657.8124505465736
201050,6054.636286315125
201051,1370.3884805071145
201052,4216.956572925697
201053,869.2644051646641
201054,2984.5622543917907
201055,4042.5363177582185
201056,2744.619335147153
201057,1849.7969164066196
201058,8708.799369495391
201059,9494.795565246113
201060,696.655655399062
201061,11133.595891743984
201062,3032.1259910459066
201063,23514.262929173616
201064,1809.4540434523426
201065,1558.8543777437237
201066,1065.0479523565
201067,15578.770205918761
201068,13282.720990590546
201069,2754.8206899996712
201070,24666.21447977976
201071,557.437528994057
201072,2324.47836837018
201073,2283.1695953609847
201074,23310.63120943898
201075,3770.22030886263
201076,1753.311917163892
201077,6807.3144838522
201078,2370.591735132104
201079,10477.25732763646
201080,2981.8115231452593
201081,18001.00530694314
201082,4997.419630209772
201083,973.7360384199608
201084,866.900536288937
201085,1391.9339079162546
201086,9723.426919333393
201087,1861.883319569114
201088,6636.477544058473
201089,6798.982606018757
201090,7686.6250096392605
201091,495.06036894338433
201092,7122.745823173804
201093,1784.286818609869
201094,5070.23548837799
201095,2150.1063176655957
201096,3218.7353502219203
201097,394.20399982224023
201098,5302.632055170653
201099,472.96326546128137
201100,1999.7589695383656
201101,8036.155562388145
201102,2782.744777861482
201103,4034.417527693825
201104,2778.570241610587
201105,6001.88520727327
201106,733.9671741446673
201107,1091.6227632673235
201108,1889.9181612568752
201109,6933.786285752005
201110,2969.323281313328
201111,4277.610321106185
201112,10325.469688126726
201113,6794.7152374050165
201114,3995.159161397357
201115,22858.70737617954
201116,799.7079839547249
201117,947.7766659051672
201118,1343.5332021567788
201119,5025.168256394196
201120,3104.0307548929286
201121,2643.650978474301
201122,8341.788859611317
201123,6538.977862332724
201124,12461.167823232277
201125,1412.3286439016968
201126,332.37846978519394
201127,11447.87805113024
201128,7045.128022034607
201129,19859.50174171089
201130,3283.818467044327
201131,2838.7352083712876
201132,4721.1070058746955
201133,2371.9669252928416
201134,7024.113184307058
201135,2387.722795065869
201136,5657.999656791677
201137,603.3014284625106
201138,749.3772699927572
201139,5269.595862035251
201140,12364.325376354655
201141,557.5053403738232
201142,1800.5362438884126
201143,8557.505441637863
201144,1995.368581835492
201145,6991.130026725349
201146,3090.2777391568125
201147,3291.7119774404227
201148,2227.7242427917345
201149,823.9798679679468
201150,3556.289136398962
201151,10486.241833595097
201152,1418.9666928955376
201153,1978.4911611491048
201154,6747.004137672566
201155,4100.207221962526
201156,1204.329213276095
201157,912.4521940251798
201158,1444.949881647246
201159,1552.2228203700915
201160,640.1073761476016
201161,3015.8237991005026
201162,736.0254566846403
201163,8268.267252971498
201164,1899.251896136317
201165,1252.067459870544
201166,3028.828792669623
201167,768.353270408311
201168,836.1389987018119
201169,1792.9153509293083
201170,12311.07119111119
201171,7242.0018425071175
201172,13322.07571384994
201173,15087.307653941982
201174,432.8704856198661
201175,1493.6132955208311
201176,1928.9146474987454
201177,1803.429108926066
201178,3546.0925719335783
201179,1036.8442017573054
201180,2110.729214011243
201181,13965.65951931337
201182,656.3139829956948
201183,3304.9152828972483
201184,2273.272857022902
201185,3610.082198384809
201186,877.0005208848229
201187,13394.00780688124
201188,3650.6305142527804
201189,32558.844448117492
201190,2135.9661912320016
201191,10500.499964166627
201192,3653.5985166792107
201193,1064.5344867912877
201194,435.19641738512234
201195,4042.8221787991984
201196,6901.402020213611
201197,6966.628672896541
201198,4757.787919024791
201199,811.4109204220173
201200,5116.806628980836
201201,160.77145669620586
201202,20562.044645355414
201203,1300.6054608711788
201204,2535.339817493794
201205,1859.3353004171313
201206,2718.2211813463364
201207,3885.2273746546252
201208,10232.84070501984
201209,564.0592958467703
201210,6133.199467553079
201211,233.60312053464935
201212,21383.036475928035
201213,7600.476293634683
201214,23494.86423187718
201215,1366.5909263491794
201216,1563.682009397076
201217,-71.12470261378658
201218,2056.6041526168297
201219,610.6366966123827
201220,3267.3812257277614
201221,3059.4859924240604
201222,3358.46536641897
201223,9900.106645019792
201224,14215.975251638425
201225,4444.526261309117
201226,1501.0958511388699
201227,3190.1255648335227
201228,1951.2798066290443
201229,13878.989310247864
201230,2458.071221041464
201231,5075.7611178708075
201232,19403.839101303558
201233,4657.843029186597
201234,27521.59457026623
201235,21399.353410196185
201236,3422.287745110063
201237,14774.320110638193
201238,1277.7286818715972
201239,11134.642594346586
